feedback_id,visitor_id,event_id,institution_id,rating,text,sentiment,data_source
FB_00258,VIS_03881,EV_0223,INST_018,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_00259,VIS_03602,EV_0123,INST_010,4,Интересная программа и хороший формат.,positive,synthetic
FB_00260,VIS_02208,EV_0208,INST_017,5,Интересная программа и хороший формат.,positive,synthetic
FB_00261,VIS_03850,EV_0123,INST_010,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00262,VIS_01224,EV_0085,INST_007,5,Интересная программа и хороший формат.,positive,synthetic
FB_00263,VIS_04421,EV_0094,INST_007,5,Интересная программа и хороший формат.,positive,synthetic
FB_00264,VIS_04440,EV_0073,INST_006,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00265,VIS_01512,EV_0121,INST_010,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_00266,VIS_00305,EV_0221,INST_018,5,Интересная программа и хороший формат.,positive,synthetic
FB_00267,VIS_01280,EV_0032,INST_002,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_00268,VIS_04903,EV_0090,INST_007,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_00269,VIS_04736,EV_0212,INST_017,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00270,VIS_01528,EV_0106,INST_007,5,Интересная программа и хороший формат.,positive,synthetic
FB_00271,VIS_00771,EV_0149,INST_012,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_00272,VIS_00150,EV_0189,INST_017,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_00273,VIS_00014,EV_0142,INST_012,5,Интересная программа и хороший формат.,positive,synthetic
FB_00274,VIS_04715,EV_0040,INST_003,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_00275,VIS_03135,EV_0183,INST_015,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_00276,VIS_02879,EV_0131,INST_011,2,Мероприятие показалось слишком длинным.,negative,synthetic
FB_00277,VIS_00813,EV_0055,INST_005,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_00278,VIS_04402,EV_0140,INST_012,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00279,VIS_04548,EV_0225,INST_019,2,Мероприятие показалось слишком длинным.,negative,synthetic
FB_00280,VIS_04427,EV_0183,INST_015,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00281,VIS_02307,EV_0174,INST_014,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00282,VIS_00708,EV_0023,INST_001,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00283,VIS_04174,EV_0114,INST_009,5,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_00284,VIS_00050,EV_0196,INST_017,2,Организацию можно было сделать лучше.,negative,synthetic
FB_00285,VIS_03936,EV_0210,INST_017,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00286,VIS_04974,EV_0106,INST_007,4,Интересная программа и хороший формат.,positive,synthetic
FB_00287,VIS_01944,EV_0169,INST_014,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_00288,VIS_02924,EV_0139,INST_012,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_00289,VIS_01739,EV_0073,INST_006,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_00290,VIS_04362,EV_0068,INST_006,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_00291,VIS_01067,EV_0195,INST_017,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_00292,VIS_02555,EV_0205,INST_017,3,Некоторые части программы понравились больше других.,neutral,synthetic
FB_00293,VIS_01003,EV_0049,INST_005,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_00294,VIS_01000,EV_0214,INST_017,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_00295,VIS_00621,EV_0185,INST_016,2,Мероприятие показалось слишком длинным.,negative,synthetic
FB_00296,VIS_00354,EV_0206,INST_017,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00297,VIS_02320,EV_0147,INST_012,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_00298,VIS_04965,EV_0120,INST_010,2,Организацию можно было сделать лучше.,negative,synthetic
FB_00299,VIS_00188,EV_0030,INST_002,5,Интересная программа и хороший формат.,positive,synthetic
FB_00300,VIS_02941,EV_0169,INST_014,5,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00301,VIS_01183,EV_0034,INST_002,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_00302,VIS_03564,EV_0205,INST_017,2,Мероприятие показалось слишком длинным.,negative,synthetic
FB_00303,VIS_00967,EV_0186,INST_016,4,"Спасибо организаторам, всё прошло замечательно.",positive,synthetic
FB_00304,VIS_00314,EV_0007,INST_001,5,Интересная программа и хороший формат.,positive,synthetic
FB_00305,VIS_01823,EV_0135,INST_011,5,Интересная программа и хороший формат.,positive,synthetic
FB_00306,VIS_03285,EV_0157,INST_014,4,Отличная организация и приятная атмосфера.,positive,synthetic
FB_00307,VIS_03760,EV_0136,INST_011,3,"В целом всё хорошо, но хотелось бы больше интерактива.",neutral,synthetic
FB_00308,VIS_01918,EV_0170,INST_014,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
FB_00309,VIS_03518,EV_0205,INST_017,5,Отличная организация и приятная атмосфера.,positive,synthetic
FB_00310,VIS_03453,EV_0216,INST_018,4,"Очень понравилось мероприятие, хочется прийти ещё.",positive,synthetic
FB_00311,VIS_02118,EV_0196,INST_017,3,"Мероприятие было интересным, но некоторые части можно улучшить.",neutral,synthetic
